ORDER|ID|UPDATE|STATUS|TXN
4624|1827|22:36.7|TX|51,32806127
4625|1827|11:25.8|TX|4,673816132
4626|1827|02:50.3|TX|559,7069454
4627|1827|42:44.2|TX|49,69661254
4628|1827|11:20.5|TX|2511,411695
4637|1832|56:52.2|TX|57,79718429
4681|1869|15:39.6|TX|19,70856973
4686|1871|09:38.8|TX|200,4910539
4687|1871|16:44.2|TX|1369,217163
4688|1871|22:26.0|TX|4010,552804
4689|1871|31:00.6|TX|2780,205708
4690|1871|23:13.7|TX|143,2087571
4703|1885|04:07.3|TX|52,57154113
4704|1885|44:45.2|TX|17,0932899
4705|1885|29:50.7|TX|27,35937616
4706|1885|26:26.2|TX|66,13321133
4717|1890|59:15.0|TX|92,74173239
4718|1890|45:13.6|TX|54,45098116
4719|1890|20:56.8|TX|569,7363954
4720|1890|21:50.4|TX|124,2470309
4721|1890|43:18.9|TX|767,06839
4726|1892|03:55.6|TX|43,8419495
4727|1892|49:24.5|TX|32,35786764
4728|1892|23:23.2|TX|150,0380666
4729|1892|14:54.5|TX|9,147613392
4756|1912|44:06.0|TX|5,449401494
4757|1912|09:24.9|TX|1065,570965
4766|1915|22:06.3|TX|10486,16901
4767|1915|17:54.2|TX|988,2806901
4789|1933|41:54.3|TX|167,7578568
4790|1933|08:32.7|TX|995,3483341
4791|1933|39:52.9|TX|1,897548341
4792|1933|07:43.9|TX|61,4620332
4793|1933|03:03.5|TX|373,7739606
4798|1935|09:55.0|TX|3355,017136
4799|1935|10:20.1|TX|22434,7187
4800|1935|52:26.5|TX|1439,57957
4801|1935|42:16.8|TX|551,7626981
4802|1935|29:39.1|TX|95,08578433
4807|1937|14:07.1|TX|634,0305181
4808|1937|10:09.2|TX|2912,836367
4821|1943|03:12.1|TX|1472,077941
4822|1943|40:00.7|TX|142,4806256
4827|1946|41:58.3|TX|54,07128629
4828|1946|39:46.2|TX|157,0836762
4832|1948|16:27.0|TX|566,5519807
4833|1948|11:43.3|TX|1048,700087
4840|1951|46:59.6|TX|848,5039788
4841|1951|58:25.1|TX|33,3302081
4842|1951|05:54.5|TX|224,336779
4846|1954|34:08.0|TX|309,9319418
4847|1954|01:10.9|TX|2871,940301
4848|1954|06:12.5|TX|642,9009095
4849|1954|42:27.0|TX|1289,609548
4858|1956|32:15.8|TX|2245,860624
4873|1962|18:37.8|TX|37,39967609
4878|1965|05:21.0|TX|1066,20988
4879|1965|42:24.5|TX|343,9291896
4884|1966|32:50.5|TX|5082,285811
4888|1970|33:06.9|TX|67,2249475
4889|1970|02:21.6|TX|1760,126589
4901|1976|58:33.2|TX|1717,785416
4906|1977|11:14.8|TX|13,1518107
4907|1977|57:23.7|TX|9,612488255
4908|1977|24:25.7|TX|137,9519947
4909|1977|30:24.4|TX|70,07365751
4913|1980|16:20.3|TX|452,7990059
4914|1980|00:14.3|TX|520,7576755
4915|1980|45:56.3|TX|5351,753883
4916|1980|27:07.0|TX|579,328778
4917|1980|15:22.4|TX|65,24985157
4935|1988|12:00.4|TX|158,9626675
4936|1988|06:37.9|TX|165,6979137
4937|1988|47:49.7|TX|437,6210148
4938|1988|04:55.9|TX|560,521149
4939|1988|13:45.5|TX|769,0101649
4944|1989|33:35.9|TX|562,4763307
4945|1989|44:57.1|TX|389,8664548
4950|1990|12:19.3|TX|1066,686524
4951|1990|05:57.9|TX|249,7468797
4952|1990|04:41.6|TX|8,553458581
4958|1992|56:34.2|TX|95,9197405
4959|1992|28:48.2|TX|2134,532496
4960|1992|01:36.2|TX|431,7992641
4961|1992|32:29.1|TX|1930,865101
4967|1994|56:34.0|TX|75,41144459
4968|1994|24:19.6|TX|4,474580146
4984|2001|38:27.3|TX|990,7066487
4985|2001|39:43.4|TX|409,7371233
4990|2002|46:56.4|TX|6,727455616
4991|2002|40:58.8|TX|11750,42477
4992|2002|09:23.0|TX|1826,19086
4993|2002|54:11.9|TX|617,4122729
4994|2002|56:36.4|TX|29,66842677
4999|2003|35:01.7|TX|221,2869212
5000|2003|40:54.4|TX|16741,72404
5001|2003|15:36.5|TX|569,0038009
5016|2012|56:54.6|TX|65,47320593
5017|2012|11:59.2|TX|462,6106951
5022|2013|45:08.1|TX|14,16602109
5023|2013|43:38.1|TX|61,44242716
5028|2015|23:58.9|TX|373,7908355
5029|2015|26:50.5|TX|158,4085845
5030|2015|49:01.7|TX|100,1178016
5031|2015|20:45.4|TX|29,88500467
5032|2015|47:19.0|TX|76,66072189
5040|2018|22:33.6|TX|58,28530474
5041|2018|37:07.6|TX|322,4698212
5042|2018|33:36.7|TX|77,01383715
5043|2018|16:57.8|TX|190,9794818
5044|2018|38:08.5|TX|110,3109786
5053|2023|54:07.7|TX|5625,443611
5057|2024|42:46.9|TX|10,4825975
5065|2028|04:34.6|TX|10,72387307
5066|2028|36:02.2|TX|8263,965586
5067|2028|57:52.9|TX|19,88656749
5068|2028|13:22.0|TX|2031,447974
5069|2028|46:22.4|TX|55,07522156
5074|2029|07:44.2|TX|4,768043841
5075|2029|29:04.0|TX|391,9632042
5082|2035|28:06.6|TX|386,4497549
5083|2035|41:40.9|TX|321,7161545
5084|2035|31:36.4|TX|845,5749437
5085|2035|11:24.9|TX|63,19740003
5086|2035|17:26.2|TX|715,90676
5091|2037|05:41.5|TX|68,70601435
5092|2037|39:31.9|TX|2433,679782
5093|2037|02:58.0|TX|3829,8452
5094|2037|17:46.2|TX|28,41436838
5095|2037|02:30.6|TX|697,7458117
5112|2051|11:09.6|TX|6074,123439
5113|2051|02:01.9|TX|370,5651442
5114|2051|53:43.1|TX|4301,868784
5115|2051|06:39.0|TX|220,6715361
5116|2051|56:23.9|TX|3,279966143
5124|2057|34:34.8|TX|1009,884063
5133|2061|36:32.5|TX|60,00519044
5134|2061|20:56.8|TX|144,1560429
5135|2061|57:54.6|TX|506,3852315
5155|2073|55:42.0|TX|146,98794
5156|2073|50:07.6|TX|27,73776834
5157|2073|27:50.2|TX|4713,611444
5172|2082|28:19.1|TX|795,2892788
5173|2082|56:56.7|TX|241,1886835
5174|2082|18:14.1|TX|155,753261
5179|2083|35:51.6|TX|35,43329435
5180|2083|33:31.1|TX|264,0912384
5181|2083|00:20.2|TX|10,22264731
5182|2083|09:56.4|TX|183,7553035
5183|2083|31:51.9|TX|7060,077209
5194|2088|10:23.3|TX|687,070028
5195|2088|31:52.9|TX|78,64109575
5208|2094|46:02.4|TX|4583,244696
5209|2094|30:18.7|TX|2746,761003
5214|2096|56:57.1|TX|436,9914083
5215|2096|55:21.3|TX|1911,749239
5216|2096|22:20.5|TX|93,09546376
5217|2096|50:30.2|TX|1688,018683
5229|2099|05:32.1|TX|32,81204744
5230|2099|00:45.5|TX|615,4056185
5235|2101|06:41.6|TX|148,0636729
5236|2101|11:52.2|TX|25,69117958
5241|2108|14:01.3|TX|330,6985556
5242|2108|38:44.2|TX|106,7121738
5243|2108|52:14.9|TX|61,52431411
5244|2108|28:20.3|TX|67,53162238
5249|2109|32:59.3|TX|14,51317364
5250|2109|47:50.1|TX|563,5295685
5251|2109|32:47.3|TX|852,5078694
5252|2109|58:01.7|TX|2573,172623
5253|2109|32:39.0|TX|321,9891877
5258|2110|27:30.5|TX|711,9476082
5259|2110|14:31.3|TX|1422,739707
5266|2114|01:48.3|TX|1376,44398
5267|2114|22:04.3|TX|7796,724369
5280|2121|55:31.6|TX|593,0997613
5281|2121|49:52.6|TX|329,7732504
5282|2121|18:11.7|TX|6,790028701
5283|2121|03:32.5|TX|4769,540226
5284|2121|48:04.7|TX|8,991738596
5289|2122|50:48.6|TX|1344,666687
5298|2127|09:33.2|TX|3568,414892
5299|2127|00:42.6|TX|1164,946621
5300|2127|23:44.9|TX|6,581995855
5301|2127|58:37.1|TX|326,747809
5306|2131|03:57.1|TX|1666,889191
5307|2131|20:15.6|TX|355,1963578
5308|2131|35:25.8|TX|98,54662755
5309|2131|19:10.2|TX|7,264052672
5326|2141|17:31.5|TX|283,6458358
5331|2143|32:44.7|TX|38,42164365
5359|2160|58:04.5|TX|909,5156651
5360|2160|46:02.8|TX|776,8085617
5361|2160|38:36.7|TX|193,8255272
5362|2160|07:19.3|TX|10491,1582
5366|2162|34:21.3|TX|26,08174586
5367|2162|53:29.4|TX|41,88502172
5368|2162|42:52.3|TX|29354,23737
5369|2162|57:53.3|TX|103,7553076
5370|2162|42:07.9|TX|63,99663001
5375|2163|00:41.9|TX|0,342075307
5376|2163|30:23.6|TX|6868,139351
5377|2163|24:36.2|TX|1004,667917
5378|2163|31:11.6|TX|565,444031
5379|2163|57:00.5|TX|245,2187048
5384|2164|57:48.8|TX|155,9329675
5385|2164|58:59.2|TX|128,0277814
5386|2164|51:03.9|TX|116,1933014
5387|2164|46:04.4|TX|219,6364195
5391|2168|59:35.3|TX|54,69364896
5396|2170|46:44.8|TX|772,8211415
5397|2170|57:55.0|TX|548,6636625
5398|2170|47:30.6|TX|101,8615829
5399|2170|12:37.0|TX|101,6607285
5404|2171|14:35.4|TX|310,6331965
5405|2171|00:04.0|TX|101,7830241
5406|2171|55:50.9|TX|25,65528216
5407|2171|01:43.2|TX|412,8315468
5412|2172|02:30.9|TX|60,52672485
5413|2172|48:34.5|TX|37,39189803
5425|2178|04:52.3|TX|98,11333842
5426|2178|15:05.5|TX|372,9876395
5438|2185|55:50.1|TX|518,0053381
5439|2185|17:34.2|TX|7335,305086
5445|2188|21:10.4|TX|267,4642495
5460|2196|36:22.4|TX|44,8824764
5468|2199|08:34.6|TX|1753,156755
5469|2199|29:45.5|TX|1935,635603
5478|2205|55:49.6|TX|16,96887452
5484|2209|41:17.7|TX|7613,054092
5495|2216|08:38.0|TX|24,62823531
5510|2226|52:23.7|TX|27,73093029
5515|2228|37:53.1|TX|50,77961375
5516|2228|31:29.8|TX|883,8550548
5541|2237|56:21.2|TX|14,48721947
5542|2237|35:21.4|TX|453,0686828
5543|2237|17:19.4|TX|711,6532976
5544|2237|18:29.3|TX|8627,557145
5545|2237|03:14.3|TX|2657,432116
5549|2239|15:39.2|TX|632,6132058
5550|2239|29:56.1|TX|83,38900046
5551|2239|44:01.8|TX|1062,782458
5556|2240|25:02.6|TX|4653,136753
5561|2241|35:22.7|TX|59,86423928
5568|2246|36:22.3|TX|246,7972073
5569|2246|16:47.8|TX|527,1044146
5570|2246|12:43.8|TX|5764,340873
5571|2246|37:43.0|TX|18,52281542
5572|2246|18:44.7|TX|63,90301499
5577|2249|15:43.9|TX|331,7640963
5582|2250|20:45.0|TX|1116,195684
5583|2250|25:34.7|TX|4411,350504
5584|2250|47:57.7|TX|44,61775345
5585|2250|56:42.6|TX|85,82178687
5586|2250|59:07.1|TX|3763,570077
5594|2255|54:43.2|TX|582,4498338
5595|2255|12:16.6|TX|17794,97396
5596|2255|31:00.4|TX|141,6243325
5597|2255|47:19.6|TX|1351,565136
5598|2255|30:49.8|TX|636,5190405
5617|2266|31:53.2|TX|98,62482309
5624|2270|00:35.0|TX|148,2121069
5625|2270|04:09.6|TX|35,80027217
5626|2270|15:38.1|TX|38,02011939
5627|2270|07:02.3|TX|158,530825
5628|2270|53:17.7|TX|991,9066616
5633|2271|38:11.6|TX|58,18055936
5638|2272|36:57.0|TX|15960,22123
5639|2272|34:49.1|TX|9040,92443
5640|2272|45:41.2|TX|46,10886743
5645|2273|28:12.6|TX|241,5400645
5646|2273|37:15.2|TX|8801,432002
5647|2273|53:40.0|TX|31,11488737
5648|2273|27:25.1|TX|568,3898919
5653|2274|09:25.5|TX|613,0791787
5654|2274|21:21.1|TX|2060,802294
5655|2274|30:16.8|TX|1350,867836
5656|2274|20:00.9|TX|11,55782228
5668|2283|36:05.8|TX|79,44305507
5669|2283|47:09.2|TX|136,9405943
5670|2283|01:45.1|TX|390,361482
5671|2283|07:28.0|TX|163,055681
5676|2284|55:23.0|TX|4991,834178
5677|2284|32:57.5|TX|2488,383406
5678|2284|39:49.9|TX|896,7678137
5679|2284|49:48.8|TX|410,935036
5686|2287|28:16.2|TX|9,310388787
5687|2287|13:58.9|TX|69,11966413
5688|2287|04:45.3|TX|163,9139019
5692|2288|08:07.1|TX|151,5376973
5693|2288|14:21.4|TX|13,68681635
5694|2288|24:09.1|TX|28,73921891
5695|2288|40:05.1|TX|9,624267498
5696|2288|50:50.9|TX|782,2394286
5706|2294|13:04.0|TX|1732,969102
5707|2294|21:37.7|TX|49,35575051
5708|2294|53:47.9|TX|3062,758416
5709|2294|32:30.5|TX|5040,992038
5720|2299|40:55.5|TX|145,2558555
5721|2299|54:24.6|TX|14,6434298
5722|2299|09:47.0|TX|40,43685219
5728|2301|59:25.6|TX|15,3569949
5729|2301|31:15.9|TX|363,523872
5730|2301|10:49.4|TX|6,012542524
5731|2301|24:25.8|TX|650,4403028
5735|2303|36:44.6|TX|6,08067931
5736|2303|39:06.9|TX|343,6694323
5737|2303|38:36.5|TX|15307,71093
5738|2303|03:10.2|TX|765,9324442
5739|2303|10:59.2|TX|202,5600209
5746|2306|52:09.1|TX|102,6770888
5747|2306|10:12.8|TX|166,1969554
5748|2306|21:28.0|TX|429,9190256
5758|2311|09:35.6|TX|2386,522643
5759|2311|40:35.3|TX|917,620808
5760|2311|47:50.7|TX|173,9659269
5761|2311|58:42.9|TX|3105,838551
5770|2316|00:01.4|TX|43,68465663
5771|2316|25:08.0|TX|34,85584738
5772|2316|10:20.6|TX|2137,734495
5773|2316|35:57.4|TX|9,819555274
5774|2316|09:45.2|TX|237,4422773
5779|2318|49:18.2|TX|504,3567817
5780|2318|48:04.3|TX|1853,634383
5781|2318|07:57.9|TX|5741,957842
5782|2318|22:32.7|TX|6075,182696
5783|2318|57:36.9|TX|3315,247383
5787|2319|30:13.5|TX|0,557484653
5788|2319|56:48.5|TX|288,8917254
5789|2319|31:57.7|TX|715,7633995
5790|2319|43:36.9|TX|431,5019533
5791|2319|38:43.0|TX|116,363757
5797|2327|28:37.5|TX|1045,234825
5798|2327|13:17.7|TX|9689,520319
5803|2329|25:40.9|TX|9110,53425
5804|2329|18:13.8|TX|941,7446027
5811|2331|17:20.6|TX|581,6821208
5812|2331|36:56.1|TX|85,03448145
5813|2331|25:53.9|TX|71,69666589
5814|2331|12:59.2|TX|10,3915591
5833|2341|14:20.3|TX|33,21645678
5838|2343|40:06.1|TX|1570,907222
5839|2343|32:58.9|TX|1741,795638
5840|2343|04:05.0|TX|2779,271292
5849|2350|38:59.5|TX|34,84106549
5850|2350|53:19.6|TX|1407,736928
5851|2350|02:06.6|TX|104,5587198
5859|2352|18:15.8|TX|24,1812612
5860|2352|46:37.8|TX|479,238188
5868|2355|23:43.1|TX|1968,036342
5869|2355|49:46.9|TX|237,7883907
5874|2358|02:21.9|TX|16,55655147
5875|2358|23:25.2|TX|22,83233385
5876|2358|06:39.8|TX|32,63048315
5877|2358|56:33.3|TX|5870,344219
5878|2358|14:40.6|TX|2216,653352
5883|2359|19:15.1|TX|788,9397028
5897|2365|42:39.6|TX|29,45885435
5898|2365|54:57.1|TX|487,1427462
5899|2365|51:54.5|TX|76,5607111
5900|2365|17:03.8|TX|6905,833615
5904|2366|05:44.0|TX|333,9678097
5908|2367|10:13.2|TX|7,053727276
5913|2370|27:39.8|TX|1257,978148
5914|2370|14:57.1|TX|317,5645505
5915|2370|32:12.0|TX|113,9154758
5936|2383|21:45.3|TX|207,4951181
5937|2383|00:41.2|TX|124,3326477
5938|2383|06:58.8|TX|3060,085412
5939|2383|08:01.3|TX|519,3600866
5949|2388|35:07.6|TX|41,00138075
5950|2388|58:12.6|TX|96,41151768
5951|2388|15:26.5|TX|523,3443416
5952|2388|18:17.1|TX|496,0118136
5960|2391|04:45.7|TX|164,0178927
5961|2391|17:14.4|TX|6732,156089
5962|2391|06:08.2|TX|40111,72844
5963|2391|04:49.6|TX|172,5418734
5964|2391|09:23.4|TX|9369,623441
5968|2392|56:02.3|TX|423,7646612
5969|2392|15:26.9|TX|1379,581362
5970|2392|43:47.8|TX|2043,876915
5971|2392|58:42.6|TX|405,9562161
5972|2392|04:34.9|TX|97,61709199
5977|2395|52:29.8|TX|3044,453598
5978|2395|29:57.9|TX|35,93586554
5979|2395|26:34.1|TX|20,77328437
5980|2395|21:55.8|TX|572,2250782
5981|2395|24:00.6|TX|95,73343675
5985|2396|39:43.6|TX|963,2465386
5989|2398|28:55.4|TX|34,94583232
5990|2398|46:36.9|TX|58258,1479
6004|2405|37:21.4|TX|1094,455524
6005|2405|35:52.2|TX|13,08148559
6014|2408|05:40.7|TX|210,9728581
6015|2408|19:31.9|TX|399,7275958
6020|2412|21:57.8|TX|7574,765017
6021|2412|55:11.8|TX|98,09954721
6022|2412|36:29.5|TX|900,539216
6023|2412|30:11.6|TX|80,73765441
6024|2412|23:21.8|TX|6477,474361
6029|2418|32:41.5|TX|468,9476941
6033|2420|30:34.9|TX|5434,569639
6034|2420|54:17.7|TX|387,1482538
6035|2420|41:50.8|TX|2251,307479
6056|2431|34:57.0|TX|76566,80313
6057|2431|21:07.1|TX|170,526431
6058|2431|43:19.8|TX|387,7938941
6071|2437|32:58.9|TX|2533,027538
6072|2437|43:46.4|TX|2197,928681
6073|2437|19:41.7|TX|84,31012995
6078|2439|02:55.6|TX|216,2798196
6084|2443|45:56.1|TX|105,2160413
6085|2443|40:47.8|TX|761,3575204
6086|2443|18:06.3|TX|580,5386519
6103|2457|43:53.3|TX|13,39543022
6104|2457|18:43.9|TX|42,48003129
6117|2463|58:36.1|TX|443,9490705
6118|2463|05:57.5|TX|8,910733547
6119|2463|55:19.9|TX|465,2788084
6120|2463|46:46.4|TX|15,40982802
6128|2466|03:33.0|TX|32,12615558
6129|2466|44:34.9|TX|3618,888992
6130|2466|19:27.1|TX|18,80816688
6131|2466|59:52.9|TX|65,02143892
6137|2472|29:51.9|TX|73,00862659
6138|2472|22:17.7|TX|29,34984663
6139|2472|12:38.1|TX|474,5899894
6140|2472|06:00.8|TX|2627,522405
6144|2476|44:34.0|TX|4288,181133
6153|2482|59:15.7|TX|23,74251981
6158|2485|48:54.8|TX|71,8955215
6173|2495|16:49.7|TX|5,724731954
6174|2495|52:04.6|TX|138,363077
6179|2496|41:44.1|TX|1923,234661
6180|2496|41:16.6|TX|531,0723113
6185|2497|43:03.0|TX|120,6044215
6186|2497|31:39.6|TX|164,9864355
6187|2497|53:16.5|TX|38,33477955
6188|2497|49:26.4|TX|296,5211163
6189|2497|43:45.9|TX|636,6322518
6195|2500|46:24.2|TX|134,4186531
6196|2500|23:35.7|TX|221,1220593
6197|2500|35:21.7|TX|32,80707379
6206|2503|56:14.9|TX|190,7751417
6215|2506|41:10.3|TX|540,619901
6216|2506|44:49.5|TX|91,78537115
6217|2506|29:48.3|TX|14,31823177
6218|2506|11:30.2|TX|2138,61239
6236|2513|21:19.4|TX|1129,397153
6241|2514|04:50.0|TX|36,0311086
6242|2514|08:33.7|TX|136,3127829
6243|2514|40:21.4|TX|1016,95416
6257|2521|40:12.8|TX|22,67545138
6258|2521|06:32.2|TX|76,77719846
6264|2523|30:12.8|TX|5050,010829
6265|2523|50:06.2|TX|183,5227568
6266|2523|56:30.1|TX|16891,27044
6267|2523|41:31.2|TX|96,08880468
6268|2523|32:58.9|TX|82,29966182
6275|2528|07:34.3|TX|552,6281169
6280|2531|40:01.3|TX|773,012445
6281|2531|53:24.1|TX|1162,148788
6282|2531|26:10.0|TX|39,75486692
6283|2531|51:53.1|TX|54,70623139
6288|2532|42:07.9|TX|60,01406274
6289|2532|10:45.8|TX|74,659547
6301|2539|45:06.2|TX|43,20521836
6302|2539|04:33.0|TX|15978,00105
6303|2539|00:22.2|TX|50,07502928
6304|2539|18:33.3|TX|49,16400207
6316|2546|16:30.7|TX|61,57547182
6317|2546|57:44.1|TX|351,6356006
6318|2546|16:28.5|TX|90,97552327
6323|2547|07:09.3|TX|3295,741498
6335|2553|24:09.2|TX|2743,510892
6336|2553|57:18.8|TX|2,889189472
6337|2553|47:10.7|TX|149,277207
6342|2554|27:57.8|TX|1096,58122
6343|2554|07:02.3|TX|51,90851742
6359|2563|49:14.7|TX|410,9649776
6360|2563|35:42.5|TX|27,92169892
6361|2563|58:16.0|TX|451,6224665
6366|2564|24:27.6|TX|399,4599946
6367|2564|16:22.8|TX|303,837651
6368|2564|03:52.0|TX|322,6899391
6369|2564|11:02.4|TX|30,99193583
6370|2564|35:50.7|TX|4054,940239
6379|2571|36:09.1|TX|71,76477588
6380|2571|31:07.4|TX|1762,408754
6381|2571|48:40.3|TX|152,1588106
6389|2574|24:55.6|TX|3334,59118
6390|2574|50:34.4|TX|8262,741376
6391|2574|07:15.0|TX|4146,983551
6396|2576|36:55.2|TX|17,26873704
6397|2576|36:46.1|TX|4513,257116
6398|2576|38:02.2|TX|184,2463785
6403|2577|27:23.8|TX|416,8829914
6411|2579|35:41.7|TX|48,18004647
6412|2579|45:57.5|TX|513,2203574
6413|2579|39:35.9|TX|3295,439833
6418|2580|16:33.6|TX|8486,614993
6419|2580|02:32.0|TX|2216,095017
6420|2580|54:16.1|TX|2710,27034
6421|2580|49:40.3|TX|1706,559397
6422|2580|28:55.4|TX|836,9264351
6427|2582|57:04.0|TX|207,0640724
6428|2582|52:55.5|TX|96,45881065
6429|2582|28:29.0|TX|85,57865961
6430|2582|07:38.2|TX|82,94306403
6431|2582|17:25.9|TX|216,5237778
6436|2584|58:24.0|TX|3743,984354
6437|2584|24:52.6|TX|309,4680717
6438|2584|40:50.7|TX|59,77964218
6439|2584|31:23.5|TX|18,71602859
6445|2587|44:09.1|TX|316,4369963
6446|2587|04:54.3|TX|60,61363108
6447|2587|19:08.2|TX|1494,724911
6448|2587|41:55.8|TX|153,2849981
6456|2593|34:48.5|TX|107,9419328
6457|2593|58:56.8|TX|3562,603527
6458|2593|12:51.0|TX|8238,821136
6459|2593|44:33.7|TX|206,1954804
6460|2593|40:21.9|TX|3,295110517
6467|2601|50:57.5|TX|18,24264278
6468|2601|43:53.6|TX|133,4382506
6469|2601|51:11.4|TX|53,91177561
6470|2601|16:20.6|TX|5,490333976
6471|2601|46:23.9|TX|225,0394475
6476|2602|03:27.7|TX|116,6372368
6477|2602|59:00.6|TX|4,459140412
6478|2602|28:05.8|TX|419,5594158
6479|2602|49:13.1|TX|839,0492643
6487|2609|07:23.9|TX|15,73610085
6488|2609|06:57.0|TX|453,0684863
6489|2609|07:15.3|TX|413,6023085
6493|2610|07:37.7|TX|43,70427148
6494|2610|24:54.6|TX|78,60258711
6495|2610|43:54.5|TX|486,5120918
6505|2617|07:08.5|TX|1200,835201
6506|2617|01:39.4|TX|18,09775248
6507|2617|11:53.8|TX|77,04223946
6508|2617|04:14.5|TX|110,7501291
6514|2619|33:47.8|TX|13,15688116
6515|2619|07:11.8|TX|8328,26021
6516|2619|54:16.6|TX|22,35326796
6524|2621|36:28.5|TX|37,20387096
6525|2621|31:28.0|TX|108,7267917
6526|2621|30:50.2|TX|3086,968634
6527|2621|24:44.9|TX|860,2232583
6528|2621|53:28.8|TX|4772,110676
6532|2622|11:16.4|TX|214,9306749
6533|2622|05:42.5|TX|2156,044532
6534|2622|16:48.6|TX|3,858146645
6535|2622|43:19.3|TX|956,3593605
6541|2624|03:13.8|TX|589,2127178
6542|2624|01:46.0|TX|1480,669691
6548|2631|55:36.1|TX|4781,542368
6549|2631|19:01.0|TX|456,3021802
6550|2631|26:08.3|TX|320,8594541
6551|2631|55:30.7|TX|459,5270292
6558|2635|01:03.1|TX|196,054672
6559|2635|34:56.5|TX|24,25575882
6565|2639|50:04.0|TX|219,4186834
6566|2639|24:57.8|TX|111,7442923
6567|2639|49:02.9|TX|4920,864279
6579|2643|33:54.9|TX|60,02476463
6580|2643|45:31.2|TX|872,587174
6581|2643|11:51.6|TX|181,1939331
6582|2643|03:39.4|TX|210,1564146
6594|2649|16:42.0|TX|29,4529984
6599|2652|51:27.3|TX|249,9893981
6600|2652|41:18.2|TX|151564,4478
6601|2652|49:37.5|TX|104,5645549
6608|2655|33:46.6|TX|593,6374463
6609|2655|39:53.4|TX|4398,66884
6610|2655|39:44.5|TX|83,4176873
6611|2655|22:02.3|TX|40,81335788
6622|2659|49:35.9|TX|14,32365462
6630|2661|24:55.2|TX|453,4012668
6631|2661|13:41.1|TX|186,4383876
6632|2661|05:37.3|TX|123253,5985
6633|2661|57:51.5|TX|56,89096562
6638|2662|11:18.4|TX|738,5761084
6639|2662|26:38.8|TX|261,3375175
6644|2663|40:54.8|TX|389,1580809
6645|2663|00:34.2|TX|1272,285349
6646|2663|05:47.7|TX|56,58909496
6655|2666|52:17.6|TX|7,358339111
6656|2666|36:58.0|TX|104,895417
6657|2666|02:08.8|TX|261,2264636
6658|2666|21:39.5|TX|21,20012287
6659|2666|11:03.7|TX|24797,01508
6664|2667|26:39.8|TX|3,26472368
6665|2667|00:55.6|TX|37,29715815
6669|2669|49:18.9|TX|135,0304927
6670|2669|24:51.8|TX|158,9167358
6671|2669|35:09.7|TX|173,8230262
6672|2669|59:33.3|TX|3183,937475
6673|2669|10:58.3|TX|35,96942831
6677|2670|53:46.3|TX|1,481354064
6678|2670|35:58.9|TX|478,4136008
6683|2672|05:22.2|TX|16,74246281
6684|2672|19:17.1|TX|6,219391039
6685|2672|17:58.9|TX|12,88612723
6686|2672|33:19.0|TX|9,630911153
6694|2674|27:00.3|TX|267,0744645
6699|2676|16:44.3|TX|9,331278171
6700|2676|39:09.2|TX|211,1656472
6701|2676|53:20.0|TX|2221,617298
6712|2679|32:16.3|TX|2938,065953
6713|2679|45:41.8|TX|24,84258779
6714|2679|21:31.1|TX|721,0409145
6720|2685|40:47.0|TX|19,37024788
6721|2685|52:37.0|TX|1801,191406
6727|2693|59:51.2|TX|590,0628787
6728|2693|57:44.7|TX|954,9590246
6729|2693|30:53.6|TX|2037,31501
6730|2693|33:38.5|TX|1130,547389
6731|2693|48:06.0|TX|95,15351525
6738|2700|03:49.0|TX|25,89959943
6739|2700|47:16.4|TX|30,03410013
6740|2700|22:26.4|TX|19428,9289
6741|2700|06:23.2|TX|188,309657
6742|2700|06:39.9|TX|15,5280178
6747|2701|09:41.5|TX|605,8207306
6748|2701|36:25.6|TX|3551,305664
6749|2701|14:02.5|TX|3108,017867
6756|2706|42:01.9|TX|5,630598926
6757|2706|47:54.0|TX|458,4792774
6758|2706|38:48.8|TX|7568,963765
6763|2707|13:48.2|TX|239,1174177
6768|2708|50:36.5|TX|58,43407806
6769|2708|37:22.9|TX|3,042610143
6783|2714|23:43.1|TX|110,2926063
6784|2714|32:40.1|TX|364,2419482
6789|2715|17:10.2|TX|26,92969969
6790|2715|03:53.2|TX|564,0772536
6791|2715|24:17.0|TX|13,06243021
6797|2718|39:57.3|TX|696,78872
6804|2720|02:49.6|TX|865,7331995
6805|2720|14:42.8|TX|64,62867278
6811|2725|00:16.7|TX|6371,169373
6812|2725|59:26.1|TX|3,437130567
6813|2725|06:26.7|TX|33,24427296
6814|2725|52:21.0|TX|166,6220756
6821|2729|38:03.8|TX|22,88261049
6822|2729|42:02.5|TX|47,04455859
6827|2730|59:27.1|TX|2155,732056
6828|2730|43:11.0|TX|426,4326221
6829|2730|22:27.8|TX|135,5330992
6830|2730|10:14.9|TX|2431,964117
6831|2730|24:21.3|TX|2424,635476
6840|2734|49:37.1|TX|56,47366258
6841|2734|18:51.2|TX|99,2552488
6845|2735|15:03.2|TX|1475,917109
6846|2735|53:23.3|TX|583,9965564
6847|2735|29:38.9|TX|2017,793168
6853|2740|16:58.1|TX|2350,450697
6854|2740|55:51.1|TX|751,8955136
6855|2740|44:16.3|TX|33,40828116
6856|2740|01:55.8|TX|2098,275933
6874|2751|54:39.8|TX|420,9715973
6881|2754|06:38.9|TX|3,509025746
6882|2754|30:59.3|TX|140,8421795
6883|2754|22:48.1|TX|3772,734278
6884|2754|42:39.7|TX|3,39047683
